,index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
338,79118,Me dieron muchisimas ganas de hacerme gay y empezar a chupar la ENORME VERGA VENOSA que tiene la putita hermosa de LOUIS como quiero que LOUIS pase su PORONGA por mi culo mientras me grita y me llama TROLA dios quiero la CHOTA DESCOMUNAL de el gran LOUIS TOMLINSON,0,0,1,0,0,3.0
339,28798,“A mí me gustan las mujeres a la antigua: de esas que no tienen pene”.,1,0,1,0,0,4.2
340,23800,"MENTION MENTION Prefiero ser fumona antes que femboy, suic1d4te trans",0,0,1,0,0,4.2
341,29545,MENTION La transfobia es una construcción social.,0,0,1,0,0,2.8
342,21584,MENTION MENTION hace cuanto nos los veo wachos!! espero que esten bien y con buenas mujeres como les enseñe,0,1,0,0,0,2.2
343,37499,"Feministas: ""los onvres nos sexualizan, las mujeres no somos así""

Patricia Pino debe ser un hombre entonces 🤔: URL",0,1,0,0,0,2.2
344,27508,"Pedirle que no discrimine a los hombres es ser antifeminista.
Pero el feminismo es igualdad 😛 URL",0,1,0,0,0,2.4
345,6044,"Se niega a hacerse una foto porque son todo hombres. 

Eso no es feminismo, eso es ser una cateta. URL",0,1,0,0,0,1.8
346,61941,"— Mesero, la cuenta por favor.
— Claro, son $2,300.
— Uy, ¿pues qué rompí?
— Pues la dieta ¡Pinche gordo! Tragaste un chingo.",1,0,0,0,1,3.0
347,30393,"Ojalá un movimiento en URL para abolir el feminismo de Twitter, que ya va oliendo a cerrado desde hace meses.",0,1,0,0,0,2.0
348,79404,"Llámenme machista, me la suda, pero este meme es real como la vida misma",0,1,0,0,0,1.4
349,120,"El Only Fans demuestra que las mujeres están de acuerdo en ser vistas como objeto siempre y cuando se les pague. 

Perdón por ser tan descaradamente honesto.",0,1,0,0,0,3.8
350,28218,MENTION jajaja puras mujeres con falta de amor parternal URL,0,1,0,0,0,2.4
351,79001,"Hombres disfrazados de mujer tienen carta abierta para violentar y agredir a mujeres de verdad, según la podrida ideologia de identidad de genero.",0,0,1,0,0,3.2
352,69198,"Hijitos, si su móvil se moja, mételo en un recipiente lleno de arroz. De noche, el arroz atraerá a los chinos, ellos lo arreglarán.",1,0,0,1,0,3.4
353,24653,"MENTION MENTION Esta muy documentado, pero no adjuntas ningún documento?

Hay violencia? Si

Hay mujeres que sufren violencia? Si y son muchísimos mas las victimas hombres!

La violencia que sufren las mujeres es por ser mujeres? NO!!!

Drogas, trastornos, intereses...etc pero NO POR SER MUJER!",0,1,0,0,0,3.0
354,63253,"- Amor, este vestido hace que me vea gorda? - Amor, esta corbata hace que me vea calvo? - Pero si estas calvo. - EXACTO!!!!",1,0,0,0,1,3.0
355,2849,"MENTION cuando compras el negro más negro y lo usas para hacer ""pranks""  URL",0,0,0,1,0,4.2
356,78985,"Homofobo? No, yo no soy eso, porque homo es hombre, y yo no soy gay.",1,0,1,0,0,3.2
357,79623,"Ha nacido aquí y habla como si llevara 3 meses en España.
¿Qué tipo de integración es esa?",0,0,0,1,0,2.2
358,58319,"Los chinos están tramando algo, lo veo en su mirada.",1,0,0,1,0,2.8
359,32845,MENTION no podemos verlo nos tiene bloqueado a todos el moro de los cojones,0,0,0,1,0,3.0
360,79371,En que se parecen las mujeres y las leyes? En que se pueden violar cuando quieras.,1,1,0,0,0,4.6
361,74149,"A MENTION, le dedicamos: Era tan, pero tan gallego, que creía que los jeep 4x4 tenían 16 ruedas (sigue la HASHTAG  )",1,0,0,1,0,2.8
362,18691,"- Paco por el culo no!!!
+ Pues ya me dirás tu Manolo

HASHTAG   HASHTAG   HASHTAG  ",1,0,1,0,0,3.0
363,79474,Cuando una niña no quiere hacer garganta profunda y tienes que forzarla por la nuca,0,1,0,0,0,4.8
364,36150,"Al igual que el patriarcado, los argumentos feministas no existen 😌 URL",0,1,0,0,0,2.4
365,23322,Dejen en paz a MENTION es un video montada por  MENTION URL,0,1,0,0,0,1.0
366,24888,Un feminazi menos. URL,0,1,0,0,0,3.6
367,1273,URL para que los chinos puedan circular sin inconvenientes,0,0,0,1,0,2.0
368,38275,"MENTION Te menti no soy aliado feminista, ahora encuerate CERDA 🐷 URL",1,1,0,0,0,3.6
369,37333,"¿También están reservadas un 40% de plazas a mujeres en mano de obra para minería o construcción? 
O solo en puestos directivos...",0,1,0,0,0,3.2
370,67575,- Que somos?  - GORDAS!!  - Que queremos?  - LA LUCHA CONTRA LA DISCRIMINACION!  - Cuando lo queremos?  - Cuando terminemos de comer esta pi,1,0,0,0,1,3.8
371,30424,"Como los chiringuitos feminazis? 🤔
 Si Se Puede   URL",0,1,0,0,0,3.4
372,79586,Los refugiados no sé. Los inmigrantes ilegales que llegan todos los días a España no están vacunados de nada. E incluso traen enfermedades ya erradicadas en el continente.,0,0,0,1,0,3.2
373,1700,"La atracción no es un acto, y por lo tanto, no se le puede catalogar como pecado, porque los pecados son actos concretos. Es por eso que un homosexual puede llegar a ser santo si vive en castidad y, desde luego, es virtuoso en todos los aspectos y no solo lo sexual.",0,0,1,0,0,3.4
374,30732,"Me acaba de salir un vídeo en tiktok como de como le gustan a una chavala los chicos y dice que con mullet

Y me he quedado en plan ????

El mullet no era un peinado exclusivo para las lesbianas?? Digo

Que se lo hacen tb los tíos? Ahora me entero",0,0,1,0,0,2.0
375,79662,Que hace un codigo de barras en la cartera de un negro? obvio es la foto familar,1,0,0,1,0,3.0
376,38716,"Tienes que haber vivido muy poco y prácticamente dentro de una burbuja para pensar que todos los inmigrantes que entran ilegalmente (siempre hombres jóvenes, algunos armados y haciendo alarde de ello en redes) vienen huyendo de una guerra que no existe y a pagarte las pensiones.",0,0,0,1,0,3.2
377,19211,"+ Oye negro, ya se por que no comes chocolate.
– ¿Por qué?
+ Porque te puedes morder los dedos. URL",1,0,0,1,0,2.6
378,26080,"MENTION La agresion que sufro ahora no es solamente por parte de mujeres, si no tambien de hombres en su mayoria y oara colmo, todos pro vida y conservadores que me denigran por decir lo q pienso. Se convirtieron en la misma secta que el feminismo.",0,1,0,0,0,2.4
379,61870,"¿Porqué los judíos no se postulan para diputados, ni senadores? Porque no quieren entrar a la cámara.",1,0,0,1,0,4.2
380,23270," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION 
-Manolo, me han dicho que tu mujer te ha presentado una denunciado por violencia de género.
-Pues habra sido por escrito, porque como le deje la boca...",1,1,0,0,0,4.4
381,14584,MENTION Ruego con toda mi alma que te vayas y no sigas haciendo daño a las mujeres y al feminismo. Por favor. Ya está bien eh.,0,1,0,0,0,1.8
382,62437,"Las mujeres se clasifican en dos categorías: 

—Tu novia. 
—Y Todas las demás con las que nunca debes de hablar, porque tu novia se emputa.",1,1,0,0,0,3.2
383,18409,"Se empieza promoviendo el “activismo sexual” en los colegios; luego, imposición de doctrina de género en aulas y medios; banalización de lo sexual; y finalmente, terminas encubriendo abusos. 

Oltra baila y le aplauden. Era su objetivo. Normalizar la aberración. Hay que pararlo. URL",0,1,1,0,0,1.3
384,79677,"Me cago en todo que me ha venido a la mente el olor del metro con un negro al lado en verano, tarde arruinada.",0,0,0,1,0,3.6
385,79608,"Visite este año el campo de concentración-resort-spa-ciudad de vacaciones de Sttuthof hoy Sztutowo, PL. Los presos judíos disponían hasta de dentista GRATIS . La última foto es un pequeño crematorio pero la propaganda lo llama cámara de gas.",0,0,0,1,0,4.2
386,35117,"MENTION Hay quien ve dos tetas gordas, o solo soy yo?",1,1,0,0,1,2.4
387,54210,"Un gay en una tortería: -Señor ¿me puede hacer una torta? -¿Con chile o sin chile? -Ay, mejor sin torta!  fb  ",1,0,1,0,0,2.0
388,1912,"MENTION Ya se sabe que tiran más dos tetas que cien carretas.
Y aunque no haya sido mi caso, no seré yo quien diga de ese agua no beberé ni esas tetas admiraré. 
Que la carne es débil y el semen de fuerza.",1,1,0,0,0,3.4
389,37982,"MENTION MENTION MENTION MENTION Genial! Ahora, como demostras que alguien es agredida ""por ser mujer"". Con que evidencias te lanzas?",0,1,0,0,0,2.6
390,15251,"El Feminismo de Género es una ""ideología retrógrada"". URL",0,1,0,0,0,2.6
391,79060,Prefirió dormir a la intemperie que meterse a esa tienda para homosexuales. Brutal!,0,0,1,0,0,2.8
392,78886,"Están en contra de las 'terapias de conversión', pero ¿qué mayor terapia de conversión hay que la ideología queer, que promueve precisamente la conversión de mujeres a 'hombres' y de hombres a 'mujeres'? No hay ninguna, hipócritas psicópatas. Transición=conversión, estúpidos.",0,0,1,0,0,3.4
393,8854,"¿Pero no eran los hombres los violentos, feministas? 🤔 URL",0,1,0,0,0,2.0
394,31459,MENTION MENTION y que es lo malo que le enseñan a los niños? Los valores cristianos son los mejores valores que pueden aprender. O me vas a decir que la ideología de género es mejor? Lo que pasa con vos es que no tenes el conocimiento suficiente para hablar.Sólo te invito que tengas conocimiento,0,0,1,0,0,2.2
395,9708,"Si ella mata a el  por celos, es violencia a secas, y los hijos de el no son reconocidos víctimas 

Pero si el  mata a ella por celos, es violencia machista y  los hijos de ella son reconocidos víctimas.

¿Es eso?",0,1,0,0,0,3.0
396,30722,"Una vez escuche a una que utilizaba la palabra prostiputa,y me pareció una máquina, mezcla prostituta  y puta",0,1,0,0,0,3.4
397,79334,"—Estas bien guapa
—“Seguro es le dices a todas”
—¡Pues claro estúpida, ninguna afloja si les digo feas.
—“Ay”",1,1,0,0,0,3.2
398,79765,Pues a mi si me arman vaya que si defiendo a España de todos los moros,0,0,0,1,0,3.0
399,27393,"¿¡En serio no se habían dado cuenta!? No hay homosexuales, bisexuales y transexuales y etc. etc. etc. Al menos no hay homosexualidad neta. URL",0,0,1,0,0,2.6
400,38966,"MENTION Alguna feminista va a leer ""lenguaje masculino"" y se le va a saltar un tornillo",0,1,0,0,0,3.2
401,27986,"MENTION Vamos a financiar centros de acogida para inmigrantes ilegales,pero para los españoles ni una mierda seca pinchada en un palo.",0,0,0,1,0,2.8
402,79339,- Mamá mamá en la escuela me dicen machista. - Quiénes hijo? - Esas perras que se piensan que por tener boca pueden hablar. HASHTAG  ,1,1,0,0,0,3.6
403,36156,"¿Qué le tirarías a un negro que se está ahogando?

– Su familia",1,0,0,1,0,4.8
404,19892,"Yo no soy gay, soy un hombre con atracción al mismo sexo. Son cosas diferentes. La etiqueta de gay implica hacer de la AMS tu identidad y centro de tu vida, cuando la realidad es que fuera de twitter ni hablo de esto. Además, gay implica aceptar toda la podredumbre LGB6.",0,0,1,0,0,4.2
405,24227,Joder que maricon con las uñitas pintadas URL,0,0,1,0,0,3.2
406,79441,Sabéis la diferencia entre una mujer y una rata? Que la rata puede escapar de un callejón a las 3 de la madrugada,0,1,0,0,0,4.2
407,79063,"Si que es cierto que es un poco gay, homosexual, maricon pero yo le trataba como si fuera una persona normal",0,0,1,0,0,4.2
408,14308,"Voy sabiendo que las mujeres les platican a sus amigas hasta de que tamaño lo tiene el hombre que se cenan.

Hombres, tengan un poquito de dignidad amor propio y no anden teniendo relaciones sexuales fuera del matrimonio, porque luego toda la ciudad sabe que lo tienen chiquito.",0,1,0,0,0,3.0
409,12932,"MENTION Este es el del famoso chiste que dice...
- Mamaaaa, todas mis amigas llevan minifalda, ¿Porque yo no puedo?.
- Porque se te ven los huevos, José Miguel.",0,0,1,0,0,3.0
410,60754,"¿Qué es un partido doble mixto de tenis?.
Un single de hombres con obstáculos.
HASHTAG   HASHTAG    Anecdotas    Machis  ...",1,1,0,0,0,4.2
411,79224,Pov: Eres un recluso del campo de concentración dirigido por una feminazi. ¡rápido arregla tu cama antes de la inspección!,1,1,0,0,0,3.8
412,17048,MENTION Las feminazis de Comodoro! Jaja!!!,0,1,0,0,0,3.2
413,75431,¿Cuál es el colmo de los Chinos?Que coman caldo con los palillos.,1,0,0,1,0,2.6
414,10191,"LAS FEMINISTAS CREEN QUE SOLO LOS HOMBRES CONSUMEN PORNO y LAS MUJERES SON MÁS VIRGINALES

URL

Las feministas criminalizan el deseo sexual en libertad.",0,1,0,0,0,3.0
415,55337,"Discutir con una mujer es como discutir con el árbitro; aunque tengas la razón, NUNCA LE VAS A GANAR.",1,1,0,0,0,3.2
416,14856,MENTION MENTION MENTION Supongo que Mr.X en su video con tantos billetes a su alrededor se le olvido mencionar que la mina MENTION odia a los Hombres Blancos (como si un moreno sea diferente) que es una toxica de mierda en twitter que pertenece ala nueva ola del feminismo extermina machirulos 🤔,0,1,0,0,0,2.6
417,33121,"MENTION MENTION MENTION Porque la mayoría de la comunidad lgtbi+URL es socialista, y al ser el Che una figura revolucionaria de la misma ideologia entonces lo idolatran. Osea gays idolatrando a un asesino de gays, seria como judios idolatrando a Hitler o brujas al papa en el medioevo",0,0,1,0,0,3.2
418,30682,"Esta es la verdadera brecha que sufren las mujeres, la brecha maternal.

Muy pronto, MENTION pondrá en el centro de las políticas andaluzas a todas esas mujeres que deciden formar una familia. URL",0,1,0,0,0,1.8
419,39242,"A no es que la violencia de género es solo cuando, es hacia una mujer, por qué eso nunca nos pasa a los hombres, no existe! URL",1,1,0,0,0,2.4
420,79093,"Hoy vi a dos asquerosas lesbianas gordas besándose, que perro asco y todavía lo hacen en público donde hay niños, ya ni la chingan",0,0,1,0,1,2.7
421,3740,San Jorge batallando y ganando a los moros 💪🏽💪🏽‼️ vamosss con todooo URL,0,0,0,1,0,2.6
422,37716,MENTION MENTION ugh que asco una mujer,1,1,0,0,0,3.6
423,79113,Yo apruebo la ley de coserle el culo a los maricones,1,0,1,0,0,3.6
424,37264,MENTION MENTION MENTION Verdades o feminismo TOXICO???  MENTION al final como cualquier feminista inestable mostraste las garras Mr. Fanboy no puedo con la presión Brie LastroVergas tiene un Oscar? sabes lo que tengo yo? Mr. Fanboy con todas las letras tengo el dinero de su entrada :) URL,0,1,0,0,0,2.0
425,41000,"Mientras las feministas defienden a los perros, sus lideres FEMINISTAS los cocinan",0,1,0,0,0,2.4
426,86234,Mi madre me sirve el plato de comida mínimo soy obrera por eso es que ando de gorda jaja,0,0,0,0,1,2.4
427,3512,"MENTION Eso no es cierto. Las mujeres también violan.

Tu eres un lerdo feminazi aturdido por la absenta feminista roja que nos rodea.

 Perroflauta   feminazi",0,1,0,0,0,3.6
428,37138," First Dates 8 J  
Por qué hay cantantes iconos para los gays? Que pasa si eres gay y te gusta Manolo Escobar o Antonio Molina?",0,0,1,0,0,1.8
429,7449,"MENTION A tomar por el culo la gorda,jajaja.",0,0,0,0,1,2.6
430,34208,"Tipica ""actitud feminista"" URL",1,1,0,0,0,2.0
431,230,La mayoría de los que hacen hiperpop son gays,0,0,1,0,0,2.4
432,34138,"“Me gustan las mujeres a la antigua, de esas que no tienen pene”.",1,0,1,0,0,4.2
433,8208,¿A que el feminismo no te lo contará? URL,0,1,0,0,0,1.6
434,15151,"Aprovechad este momento para insultar a las feminazis, se despiertan a partir de las 12:00

HASHTAG   HASHTAG   HASHTAG     8 M 2021    Diadelamujer    Dia Internacional De La Mujer     8 M    Womens Day    International Womens Day  ",0,1,0,0,0,3.0
435,37143,"MENTION Más chiringuitos feminazis.
Más parásitas del erario público.",0,1,0,0,0,3.8
436,53356,¿Por qué se dice que los mexicanos son muy espirituales? Porque siempre dicen ¡órale!,1,0,0,1,0,1.6
437,77139,"— Hija estas tan gorda que podrías rodar… 

— ¡Abuelo, que grosero! mejor me voy… 

(._.) (|:) (.-.) (:|) (._.) (|:) (.-.) (|:)",1,0,0,0,1,3.6
438,32651,"Crearán nuevos puestos de trabajo inútiles. Más chiringuitos. Adoctrinadores profesionales y comisarias feminazis que instauren el pensamiento único y persigan al disidente/opositor. Por supuesto, serán quienes decidan quien asciende en el escalafón y quien es expulsado.",0,1,0,0,0,3.4
439,42924,-¡Policía! Dos chicas se están peleando por mí -¿Y cuál es el problema? -Es que va ganando la gorda!,1,1,0,0,1,3.3
440,41553,Definitivamente las mujeres han cambiado mucho estos últimos años URL,0,1,0,0,0,2.0
441,5493,"También tengan mucho cuidado con quienes dicen que ""el amor homosexual es un don de Dios"", porque no es eso, sino consecuencia de nuestra propia naturaleza caída.

Oren mucho por esas personas, para que se conviertan, o que acaben de pervertirse y dejen de confundir almas.",0,0,1,0,0,3.4
442,79910,Quédate con quien te diga: Te quiero más que los restaurantes chinos a los gatos,1,0,0,1,0,2.0
443,79029,Hombre que se toma fotos en el espejo NO ES HOMBRE!  Maricón De Mierda  ,1,0,1,0,0,3.0
444,24193,pinche puto joto marica se lleva pero no se aguanta,0,0,1,0,0,3.0
